"Package","LinkedPackage","Date"
"data.table","ref","2009-11-19"
"dataframes2xls","R (>= 2.0.0)","2009-11-19"
"date","graphics","2009-11-19"
"DBI","R (>= 2.3.0)","2009-11-19"
"DBI","methods","2009-11-19"
"dcemri","R (>= 2.6.0)","2009-11-19"
"dcemri","graphics","2009-11-19"
"dcemri","grDevices","2009-11-19"
"dclone","R (>= 2.7.0)","2009-11-19"
"dclone","rjags","2009-11-19"
"dclone","coda (>= 0.13)","2009-11-19"
"dclone","R2WinBUGS","2009-11-19"
"dclone","mvnormtest","2009-11-19"
"DCluster","R (>= 1.6.2)","2009-11-19"
"DCluster","boot","2009-11-19"
"DCluster","spdep","2009-11-19"
"ddesolve","R (>= 2.4.1)","2009-11-19"
"ddst","R (>= 2.1.0)","2009-11-19"
"ddst","orthopolynom","2009-11-19"
"ddst","evd","2009-11-19"
"deal","R (>= 2.0.0)","2009-11-19"
"debug","R (>= 2.9)","2009-11-19"
"debug","mvbutils (>= 2.3)","2009-11-19"
"debug","tcltk","2009-11-19"
"Deducer","R (>= 2.7.0)","2009-11-19"
"Deducer","rJava (>= 0.7)","2009-11-19"
"Deducer","JavaGD","2009-11-19"
"Deducer","ggplot2","2009-11-19"
"Deducer","JGR(>= 1.7)","2009-11-19"
"Deducer","car","2009-11-19"
"Deducer","multcomp","2009-11-19"
"Deducer","effects","2009-11-19"
"Deducer","foreign","2009-11-19"
"Deducer","lawstat","2009-11-19"
"deldir","R (>= 0.99)","2009-11-19"
"delt","denpro (>= 0.9)","2009-11-19"
"Depela","stats","2009-11-19"
"Depela","stats4","2009-11-19"
"Depela","copula","2009-11-19"
"Depela","R (>= 2.8.0)","2009-11-19"
"depmix","R (>= 2.9.1)","2009-11-19"
"depmix","MASS","2009-11-19"
"depmixS4","R (>= 2.8.1)","2009-11-19"
"depmixS4","nnet","2009-11-19"
"depmixS4","methods","2009-11-19"
"depmixS4","MASS","2009-11-19"
"depth","R (>= 2.4.0)","2009-11-19"
"depth","grDevices","2009-11-19"
"depth","rgl","2009-11-19"
"descr","xtable","2009-11-19"
"DescribeDisplay","grid","2009-11-19"
"DescribeDisplay","reshape (>= 0.7.1)","2009-11-19"
"DescribeDisplay","ggplot2 (>= 0.8.3)","2009-11-19"
"DescribeDisplay","proto","2009-11-19"
"Design","Hmisc (>= 3.6-0)","2009-11-19"
"Design","survival","2009-11-19"
"DesignPatterns","R (>= 2.3.0)","2009-11-19"
"DesignPatterns","methods","2009-11-19"
"desirability","lattice","2009-11-19"
"desire","R (>= 2.9.0)","2009-11-19"
"desire","loglognorm","2009-11-19"
"deSolve","R (>= 2.6.0)","2009-11-19"
"Devore5","R(>= 1.5.0)","2009-11-19"
"Devore6","R(>= 2.2.0)","2009-11-19"
"Devore7","R(>= 2.4.0)","2009-11-19"
"dfcrm","R (>= 1.3.0)","2009-11-19"
"dglm","R (>= 1.0)","2009-11-19"
"dglm","statmod(>= 1.0.8)","2009-11-19"
"DiagnosisMed","R (>= 2.7.2)","2009-11-19"
"DiagnosisMed","epitools","2009-11-19"
"DiagnosisMed","epicalc","2009-11-19"
"DiagnosisMed","TeachingDemos","2009-11-19"
"DiagnosisMed","tcltk","2009-11-19"
"DiagnosisMed","AMORE","2009-11-19"
"diagram","R (>= 2.01)","2009-11-19"
"diagram","shape","2009-11-19"
"dice","R (>= 2.0.0)","2009-11-19"
"dice","gtools","2009-11-19"
"DICOM","R (>= 2.1.0)","2009-11-19"
"DierckxSpline","R (>= 2.4.0)","2009-11-19"
"DierckxSpline","stats","2009-11-19"
"DierckxSpline","lattice","2009-11-19"
"DierckxSpline","PolynomF","2009-11-19"
"diffusionMap","R (>= 2.4.0)","2009-11-19"
"diffusionMap","scatterplot3d","2009-11-19"
"difR","R (>= 2.8.0)","2009-11-19"
"difR","lme4","2009-11-19"
"difR","ltm","2009-11-19"
"digeR","R (>= 2.6.0)","2009-11-19"
"digeR","gWidgets","2009-11-19"
"digeR","MASS","2009-11-19"
"digeR","pls","2009-11-19"
"digeR","e1071","2009-11-19"
"digeR","adabag","2009-11-19"
"digeR","randomForest","2009-11-19"
"digeR","ROCR","2009-11-19"
"digeR","caTools","2009-11-19"
"digeR","class","2009-11-19"
"digeR","ellipse","2009-11-19"
"digest","R (>= 2.4.1)","2009-11-19"
"diseasemapping","mgcv","2009-11-19"
"dispmod","R (>= 2.6)","2009-11-19"
"distr","R(>= 2.2.0)","2009-11-19"
"distr","methods","2009-11-19"
"distr","graphics","2009-11-19"
"distr","startupmsg","2009-11-19"
"distr","sfsmisc","2009-11-19"
"distr","SweaveListingUtils","2009-11-19"
"distrDoc","R(>= 2.6.0)","2009-11-19"
"distrDoc","tools","2009-11-19"
"distrDoc","startupmsg","2009-11-19"
"distrDoc","distr(>= 2.2.0)","2009-11-19"
"distrDoc","distrEx(>=,"2009-11-19"
2.2.0)","2009-11-19"
"distrDoc","distrSim(>= 2.2.0)","2009-11-19"
"distrDoc","distrTEst(>= 2.2.0)","2009-11-19"
"distrDoc","distrTeach(>=,"2009-11-19"
2.2.0)","2009-11-19"
"distrDoc","RandVar(>= 0.7)","2009-11-19"
"distrDoc","distrMod(>= 2.2.0)","2009-11-19"
"distrDoc","MASS","2009-11-19"
"distrDoc","methods","2009-11-19"
"distrEllipse","R(>= 2.8.0)","2009-11-19"
"distrEllipse","methods","2009-11-19"
"distrEllipse","graphics","2009-11-19"
"distrEllipse","mvtnorm","2009-11-19"
"distrEllipse","setRNG(>= 2006.2-1)","2009-11-19"
"distrEllipse","distr(>= 2.2)","2009-11-19"
"distrEllipse","distrEx(>= 2.2)","2009-11-19"
"distrEllipse","distrSim(>= 2.2)","2009-11-19"
"distrEllipse","startupmsg","2009-11-19"
"distrEx","R(>= 2.6.0)","2009-11-19"
"distrEx","methods","2009-11-19"
"distrEx","distr(>= 2.2)","2009-11-19"
"distrEx","evd","2009-11-19"
"distrEx","actuar","2009-11-19"
"distrEx","startupmsg","2009-11-19"
"distributions","stats","2009-11-19"
"distributions","utils","2009-11-19"
"distributions","tools","2009-11-19"
"distrMod","R(>= 2.6.0)","2009-11-19"
"distrMod","methods","2009-11-19"
"distrMod","startupmsg","2009-11-19"
"distrMod","distr(>= 2.2)","2009-11-19"
"distrMod","distrEx(>=,"2009-11-19"
2.2)","2009-11-19"
"distrMod","RandVar(>= 0.6.3)","2009-11-19"
"distrMod","MASS","2009-11-19"
"distrMod","stats4","2009-11-19"
"distrSim","R(>= 2.6.0)","2009-11-19"
"distrSim","methods","2009-11-19"
"distrSim","graphics","2009-11-19"
"distrSim","setRNG(>= 2006.2-1)","2009-11-19"
"distrSim","distr(>=,"2009-11-19"
2.2)","2009-11-19"
"distrSim","startupmsg","2009-11-19"
"distrTeach","R(>= 2.2.0)","2009-11-19"
"distrTeach","methods","2009-11-19"
"distrTeach","distr(>= 2.2)","2009-11-19"
"distrTeach","distrEx(>= 2.2)","2009-11-19"
"distrTeach","startupmsg","2009-11-19"
"distrTEst","R(>= 2.6.0)","2009-11-19"
"distrTEst","methods","2009-11-19"
"distrTEst","graphics","2009-11-19"
"distrTEst","setRNG(>= 2006.2-1)","2009-11-19"
"distrTEst","distr(>=,"2009-11-19"
2.2)","2009-11-19"
"distrTEst","distrSim(>= 2.2)","2009-11-19"
"distrTEst","startupmsg","2009-11-19"
"divagis","rgdal","2009-11-19"
"divagis","sp","2009-11-19"
"diveMove","R (>= 2.4.0)","2009-11-19"
"diveMove","methods","2009-11-19"
"diveMove","stats4","2009-11-19"
"dlmap","qtl","2009-11-19"
"dlmap","ibdreg","2009-11-19"
"dlnm","stats","2009-11-19"
"dlnm","graphics","2009-11-19"
"dlnm","splines","2009-11-19"
"doBy","survival","2009-11-19"
"DoE.base","R(>= 2.8.0)","2009-11-19"
"DoE.base","stats","2009-11-19"
"DoE.base","relimp","2009-11-19"
"DoE.base","utils","2009-11-19"
"DoE.base","graphics","2009-11-19"
"DoE.base","tcltk","2009-11-19"
"DoE.base","vcd","2009-11-19"
"DoE.wrapper","R(>= 2.8.0)","2009-11-19"
"DoE.wrapper","FrF2","2009-11-19"
"DoE.wrapper","DoE.base","2009-11-19"
"DoE.wrapper","rsm","2009-11-19"
"DoE.wrapper","lhs","2009-11-19"
"doMC","R (>= 2.5.0)","2009-11-19"
"doMC","foreach(>= 1.2.0)","2009-11-19"
"doMC","iterators(>= 1.0.0)","2009-11-19"
"doMC","multicore(>= 0.1-2)","2009-11-19"
"doMC","utils","2009-11-19"
"doSNOW","R (>= 2.5.0)","2009-11-19"
"doSNOW","foreach(>= 1.2.0)","2009-11-19"
"doSNOW","iterators(>= 1.0.0)","2009-11-19"
"doSNOW","snow(>=,"2009-11-19"
0.3.0)","2009-11-19"
"doSNOW","utils","2009-11-19"
"DPpackage","MASS","2009-11-19"
"DPpackage","nlme","2009-11-19"
"dprep","MASS","2009-11-19"
"dprep","nnet","2009-11-19"
"dprep","lattice","2009-11-19"
"dprep","class","2009-11-19"
"dr","MASS","2009-11-19"
"drc","R (>= 2.0.0)","2009-11-19"
"drc","alr3","2009-11-19"
"drc","lattice","2009-11-19"
"drc","magic","2009-11-19"
"drc","MASS","2009-11-19"
"drc","nlme","2009-11-19"
"drc","plotrix","2009-11-19"
"drfit","R (>= 2.1.0)","2009-11-19"
"drfit","stats","2009-11-19"
"drfit","MASS","2009-11-19"
"drfit","RODBC","2009-11-19"
"DRI","impute","2009-11-19"
"DRI","cghFLasso","2009-11-19"
"drm","R(>= 1.0)","2009-11-19"
"dse","R (>= 2.5.0)","2009-11-19"
"dse","tframe (>= 2007.5-3)","2009-11-19"
"dse","setRNG (>= 2004.4-1)","2009-11-19"
"dse1","dse","2009-11-19"
"dse2","EvalEst","2009-11-19"
"DSpat","R (>= 2.0.0)","2009-11-19"
"DSpat","spatstat","2009-11-19"
"DSpat","RandomFields","2009-11-19"
"DSpat","gpclib","2009-11-19"
"DSpat","mgcv","2009-11-19"
"dti","R (>= 2.5.0)","2009-11-19"
"dti","methods","2009-11-19"
"dti","adimpro","2009-11-19"
"dti","fmri","2009-11-19"
"dti","rgl","2009-11-19"
"dtw","methods","2009-11-19"
"dtw","proxy","2009-11-19"
"dyad","R (>= 2.6.2)","2009-11-19"
"dyn","R (>= 2.6.0)","2009-11-19"
"dyn","zoo (>= 1.0-0)","2009-11-19"
"dynamicGraph","R (>= 1.8.1)","2009-11-19"
"dynamicGraph","methods","2009-11-19"
"dynamicGraph","ggm","2009-11-19"
"dynamicGraph","tcltk","2009-11-19"
"dynamicTreeCut","R (>= 2.3.0)","2009-11-19"
"dynamicTreeCut","stats","2009-11-19"
"dynamo","R (>= 2.5)","2009-11-19"
"dynCorr","lpridge","2009-11-19"
"dynGraph","R (>= 2.8.0)","2009-11-19"
"dynGraph","FactoMineR","2009-11-19"
"dynGraph","rJava","2009-11-19"
"dynlm","R (>= 2.0.0)","2009-11-19"
"dynlm","stats","2009-11-19"
"dynlm","zoo","2009-11-19"
"dynlm","lmtest","2009-11-19"
"dynlm","car","2009-11-19"
"e1071","class","2009-11-19"
"earth","leaps","2009-11-19"
"eba","R (>= 1.8.1)","2009-11-19"
"eba","nlme","2009-11-19"
"ebdbNet","R (>= 2.8.1)","2009-11-19"
"Ecdat","R (>= 1.8.0)","2009-11-19"
"ecespa","splancs","2009-11-19"
"ecespa","spatstat (>= 1.4.0)","2009-11-19"
"ecespa","fields","2009-11-19"
"ecespa","akima","2009-11-19"
"eco","R (>= 2.0)","2009-11-19"
"eco","MASS","2009-11-19"
"ecodist","stats","2009-11-19"
"ecolMod","R (>= 2.01)","2009-11-19"
"ecolMod","diagram","2009-11-19"
"ecolMod","rootSolve","2009-11-19"
"ecolMod","deSolve","2009-11-19"
"ecolMod","mapdata","2009-11-19"
"ecolMod","seacarb","2009-11-19"
"ecolMod","scatterplot3d","2009-11-19"
"ecolMod","deldir","2009-11-19"
"EDR","akima","2009-11-19"
"EffectiveDose","R (>= 2.4.1)","2009-11-19"
"EffectiveDose","methods","2009-11-19"
"EffectiveDose","locfit","2009-11-19"
"effects","R (>= 2.4.0)","2009-11-19"
"effects","lattice","2009-11-19"
"effects","grid","2009-11-19"
"effects","MASS","2009-11-19"
"effects","nnet","2009-11-19"
"effects","colorspace","2009-11-19"
"eha","R (>= 2.2.0)","2009-11-19"
"eha","survival","2009-11-19"
"eha","graphics","2009-11-19"
"eiPack","R (>= 2.0.0)","2009-11-19"
"eiPack","MASS","2009-11-19"
"eiPack","coda","2009-11-19"
"eiPack","msm","2009-11-19"
"el.convex","R (>= 2.4.1)","2009-11-19"
"elasticnet","R (>= 1.9.0)","2009-11-19"
"elasticnet","lars","2009-11-19"
"ElemStatLearn","R (>= 2.4.0)","2009-11-19"
"ElemStatLearn","stats","2009-11-19"
"ellipse","R (>= 2.0.0)","2009-11-19"
"ellipse","graphics","2009-11-19"
"ellipse","stats","2009-11-19"
"elliptic","R (>= 2.5.0)","2009-11-19"
"elliptic","MASS","2009-11-19"
"elliptic","emulator","2009-11-19"
"elliptic","calibrator","2009-11-19"
"elrm","R(>= 2.7.2)","2009-11-19"
"elrm","coda","2009-11-19"
"elrm","graphics","2009-11-19"
"elrm","stats","2009-11-19"
"EMC","R (>= 1.9.0)","2009-11-19"
"EMC","mvtnorm","2009-11-19"
"EMCC","R (>= 1.9.0)","2009-11-19"
"EMCC","MASS","2009-11-19"
"EMCC","mclust","2009-11-19"
"EMCC","EMC","2009-11-19"
"EMD","R (>= 2.6)","2009-11-19"
"EMD","fields (>= 4.1)","2009-11-19"
"emdbook","MASS","2009-11-19"
"emdbook","lattice","2009-11-19"
"EMJumpDiffusion","R (>= 2.5.0)","2009-11-19"
"emme2","R (>= 1.6.0)","2009-11-19"
"emme2","graphics","2009-11-19"
"emplik","R (>= 2.0)","2009-11-19"
"emplik","quantreg","2009-11-19"
"emplik2","R (>= 1.8.0)","2009-11-19"
"emu","R (>= 2.0)","2009-11-19"
"emu","stats","2009-11-19"
"emu","methods","2009-11-19"
"emu","tcltk","2009-11-19"
"emu","MASS","2009-11-19"
"emulator","R (>= 2.0.0)","2009-11-19"
"emulator","mvtnorm","2009-11-19"
"endogMNP","R (>= 2.1)","2009-11-19"
"endogMNP","utils","2009-11-19"
"energy","boot","2009-11-19"
"EngrExpt","R (>= 2.9.0)","2009-11-19"
"EngrExpt","lattice","2009-11-19"
"EnQuireR","FactoMineR","2009-11-19"
"EnQuireR","SensoMineR","2009-11-19"
"EnQuireR","Rcmdr","2009-11-19"
"EnQuireR","MASS","2009-11-19"
"ensembleBMA","chron","2009-11-19"
"entropy","R (>= 2.7.0)","2009-11-19"
"Epi","utils","2009-11-19"
"epibasix","R (>= 2.01)","2009-11-19"
"epicalc","R (>= 2.6.2)","2009-11-19"
"epicalc","foreign","2009-11-19"
"epicalc","survival","2009-11-19"
"epiR","R (>= 2.0.0)","2009-11-19"
"epitools","R (>= 2.1.0)","2009-11-19"
"EQL","ttutils(>= 0.1-0)","2009-11-19"
"eqtl","R (>= 2.6.0)","2009-11-19"
"eqtl","qtl (>= 1.07-12)","2009-11-19"
"equate","R (>= 2.8.0)","2009-11-19"
"equivalence","lattice","2009-11-19"
"equivalence","boot","2009-11-19"
"equivalence","grid","2009-11-19"
"ergm","network","2009-11-19"
"eRm","R (>= 2.7.0)","2009-11-19"
"eRm","gtools","2009-11-19"
"eRm","splines","2009-11-19"
"eRm","ROCR","2009-11-19"
"esd4all","clim.pact","2009-11-19"
"esd4all","cyclones","2009-11-19"
"esd4all","akima","2009-11-19"
"esd4all","ncdf","2009-11-19"
"esd4all","sgeostat","2009-11-19"
"esd4all","fields","2009-11-19"
"esd4all","spam","2009-11-19"
"esd4all","R,"2009-11-19"
(>= 2.2.0)","2009-11-19"
"etm","lattice","2009-11-19"
"EvalEst","R (>= 2.5.0)","2009-11-19"
"EvalEst","setRNG","2009-11-19"
"EvalEst","tframe (>= 2007.5-3)","2009-11-19"
"EvalEst","dse (>= 2007.10-1)","2009-11-19"
"evd","stats","2009-11-19"
"evdbayes","R (>= 1.8.0)","2009-11-19"
"EVER","R (>= 2.5.1)","2009-11-19"
"evir","stats","2009-11-19"
"exact2x2","stats","2009-11-19"
"exactLoglinTest","R (>= 1.5)","2009-11-19"
"exactmaxsel","R (>= 2.0.0)","2009-11-19"
"exactmaxsel","combinat","2009-11-19"
"exactRankTests","R (>= 2.4.0)","2009-11-19"
"exactRankTests","stats","2009-11-19"
"exactRankTests","utils","2009-11-19"
"exams","R (>= 2.0.0)","2009-11-19"
"exams","stats","2009-11-19"
"exams","graphics","2009-11-19"
"exams","tools","2009-11-19"
"exams","utils","2009-11-19"
"experiment","boot","2009-11-19"
"experiment","MASS","2009-11-19"
"experiment","R (>= 2.4.0)","2009-11-19"
"expert","R (>= 2.6.0)","2009-11-19"
"expert","stats","2009-11-19"
"expsmooth","R (>= 2.0.0)","2009-11-19"
"expsmooth","graphics","2009-11-19"
"expsmooth","stats","2009-11-19"
"expsmooth","tseries","2009-11-19"
"expsmooth","forecast","2009-11-19"
"extRemes","R (>= 2.4.0)","2009-11-19"
"extRemes","tcltk","2009-11-19"
"extRemes","ismev (>= 1.33)","2009-11-19"
"extRemes","Lmoments","2009-11-19"
"ez","R (>= 2.9.0)","2009-11-19"
"ez","car (>= 1.2-15)","2009-11-19"
"ez","reshape (>= 0.8.3)","2009-11-19"
"ez","plyr (>=,"2009-11-19"
0.1.9)","2009-11-19"
"ez","ggplot2 (>= 0.8.3)","2009-11-19"
"FactoClass","R (>= 2.7.0)","2009-11-19"
"FactoClass","ade4","2009-11-19"
"FactoClass","xtable","2009-11-19"
"FactoMineR","ellipse","2009-11-19"
"FactoMineR","lattice","2009-11-19"
"FactoMineR","cluster","2009-11-19"
"FactoMineR","scatterplot3d","2009-11-19"
"Fahrmeir","stats","2009-11-19"
"Fahrmeir","R (>= 2.1.0)","2009-11-19"
"FAiR","R (>= 2.7.0)","2009-11-19"
"FAiR","methods","2009-11-19"
"FAiR","rgenoud (>= 5.4-7)","2009-11-19"
"FAiR","gWidgetsRGtk2 (>=,"2009-11-19"
0.0-31)","2009-11-19"
"FAiR","stats4","2009-11-19"
"FAiR","rrcov","2009-11-19"
"FAiR","Matrix","2009-11-19"
"fame","R (>= 2.3)","2009-11-19"
"fame","tis","2009-11-19"
"far","R (>= 2.0.0)","2009-11-19"
"far","nlme","2009-11-19"
"faraway","R (>= 1.4.1)","2009-11-19"
"fArma","R (>= 2.4.0)","2009-11-19"
"fArma","methods","2009-11-19"
"fArma","timeDate","2009-11-19"
"fArma","timeSeries","2009-11-19"
"fArma","fBasics","2009-11-19"
"farmR","rJava","2009-11-19"
"farmR","methods","2009-11-19"
"fAsianOptions","R (>= 2.4.0)","2009-11-19"
"fAsianOptions","timeDate","2009-11-19"
"fAsianOptions","timeSeries","2009-11-19"
"fAsianOptions","fBasics","2009-11-19"
"fAsianOptions","fOptions","2009-11-19"
"fAssets","R (>= 2.6.0)","2009-11-19"
"fAssets","methods","2009-11-19"
"fAssets","sn","2009-11-19"
"fAssets","MASS","2009-11-19"
"fAssets","robustbase","2009-11-19"
"fAssets","timeDate","2009-11-19"
"fAssets","timeSeries","2009-11-19"
"fAssets","fBasics","2009-11-19"
"fAssets","fCopulae (>= 2100.77)","2009-11-19"
"fastICA","R (>= 2.8.0)","2009-11-19"
"fBasics","R (>= 2.6.0)","2009-11-19"
"fBasics","MASS","2009-11-19"
"fBasics","methods","2009-11-19"
"fBasics","timeDate","2009-11-19"
"fBasics","timeSeries (>= 2100.84)","2009-11-19"
"fbati","pbatR(>= 2.0.0)","2009-11-19"
"fbati","fgui","2009-11-19"
"fbati","rootSolve","2009-11-19"
"fbati","tcltk","2009-11-19"
"fBonds","R (>= 2.4.0)","2009-11-19"
"fBonds","timeDate","2009-11-19"
"fBonds","timeSeries","2009-11-19"
"fBonds","fBasics","2009-11-19"
"fCalendar","R (>= 2.4.0)","2009-11-19"
"fCalendar","methods","2009-11-19"
"fCalendar","MASS","2009-11-19"
"fCalendar","fUtilities","2009-11-19"
"fCalendar","fEcofin","2009-11-19"
"fCopulae","R (>= 2.4.0)","2009-11-19"
"fCopulae","sn","2009-11-19"
"fCopulae","methods","2009-11-19"
"fCopulae","timeDate","2009-11-19"
"fCopulae","timeSeries","2009-11-19"
"fCopulae","fBasics (>=,"2009-11-19"
2100.78)","2009-11-19"
"FD","ade4","2009-11-19"
"FD","ape","2009-11-19"
"FD","geometry","2009-11-19"
"FD","vegan","2009-11-19"
"fda","R (>= 2.4.0)","2009-11-19"
"fda","splines","2009-11-19"
"fda","zoo","2009-11-19"
"fdim","R (>= 2.0.0)","2009-11-19"
"fdrtool","R (>= 2.7.0)","2009-11-19"
"fds","R (>= 2.6.0)","2009-11-19"
"fds","rainbow","2009-11-19"
"fds","RCurl","2009-11-19"
"feature","R (>= 1.4.0)","2009-11-19"
"feature","KernSmooth","2009-11-19"
"feature","rpanel","2009-11-19"
"feature","ks (>= 1.6.3)","2009-11-19"
"fechner","R (>= 2.9.0)","2009-11-19"
"fechner","base","2009-11-19"
"fechner","graphics","2009-11-19"
"fechner","stats","2009-11-19"
"fEcofin","R (>= 2.6.0)","2009-11-19"
"fEcofin","utils","2009-11-19"
"FEST","R (>= 2.4.0)","2009-11-19"
"FEST","methods","2009-11-19"
"FEST","kinship","2009-11-19"
"FEST","MASS","2009-11-19"
"fExoticOptions","R (>= 2.4.0)","2009-11-19"
"fExoticOptions","methods","2009-11-19"
"fExoticOptions","timeDate","2009-11-19"
"fExoticOptions","timeSeries","2009-11-19"
"fExoticOptions","fBasics","2009-11-19"
"fExoticOptions","fOptions","2009-11-19"
"fExtremes","R (>= 2.4.0)","2009-11-19"
"fExtremes","methods","2009-11-19"
"fExtremes","timeDate","2009-11-19"
"fExtremes","timeSeries","2009-11-19"
"fExtremes","fBasics","2009-11-19"
"fExtremes","fGarch","2009-11-19"
"fExtremes","fTrading","2009-11-19"
"ff","R (>= 2.9.2)","2009-11-19"
"ff","utils","2009-11-19"
"ff","bit (>= 1.1-1)","2009-11-19"
"fGarch","R (>= 2.6.0)","2009-11-19"
"fGarch","stats","2009-11-19"
"fGarch","graphics","2009-11-19"
"fGarch","methods","2009-11-19"
"fGarch","timeDate","2009-11-19"
"fGarch","timeSeries","2009-11-19"
"fGarch","fBasics (>= 2100.78)","2009-11-19"
"FGN","R (>= 2.1.0)","2009-11-19"
"FGN","ltsa","2009-11-19"
"fields","methods","2009-11-19"
"fields","spam","2009-11-19"
"FieldSim","R (>= 2.0.0)","2009-11-19"
"filehash","R (>= 2.7.0)","2009-11-19"
"filehash","methods","2009-11-19"
"filehashSQLite","R (>= 2.4.1)","2009-11-19"
"filehashSQLite","methods","2009-11-19"
"filehashSQLite","filehash (>= 1.0)","2009-11-19"
"filehashSQLite","DBI","2009-11-19"
"filehashSQLite","RSQLite","2009-11-19"
"fImport","R (>= 2.6.0)","2009-11-19"
"fImport","methods","2009-11-19"
"fImport","timeDate","2009-11-19"
"fImport","timeSeries","2009-11-19"
"financial","R (>= 2.0)","2009-11-19"
"fingerprint","methods","2009-11-19"
"FinTS","zoo","2009-11-19"
"FinTS","graphics","2009-11-19"
"fishmethods","R (>= 2.8.0)","2009-11-19"
"fishmethods","boot","2009-11-19"
"fishmethods","stats","2009-11-19"
"fishmethods","foreign","2009-11-19"
"fit4NM","gWidgets","2009-11-19"
"fit4NM","tcltk","2009-11-19"
"fit4NM","tkrplot","2009-11-19"
"fit4NM","RGtk2","2009-11-19"
"fit4NM","gWidgetsRGtk2","2009-11-19"
"FitAR","R (>= 2.0.0)","2009-11-19"
"FitAR","lattice","2009-11-19"
"FitAR","leaps","2009-11-19"
"FitAR","ltsa","2009-11-19"
"fitdistrplus","R (>= 2.8.0)","2009-11-19"
"FITSio","R (>= 2.0.0)","2009-11-19"
"FKF","R(>= 2.8)","2009-11-19"
"flashClust","R (>= 2.3.0)","2009-11-19"
"flexclust","graphics","2009-11-19"
"flexclust","grid","2009-11-19"
"flexclust","lattice","2009-11-19"
"flexclust","modeltools (>= 0.2-16)","2009-11-19"
"flexmix","lattice","2009-11-19"
"flexmix","modeltools (>= 0.2-16)","2009-11-19"
"flexmix","multcomp","2009-11-19"
"flsa","R (>= 2.0.0)","2009-11-19"
"flubase","R (>= 2.7)","2009-11-19"
"flubase","forecast","2009-11-19"
"flubase","FinTS","2009-11-19"
"fma","R (>= 2.0.0)","2009-11-19"
"fma","graphics","2009-11-19"
"fma","stats","2009-11-19"
"fma","tseries","2009-11-19"
"fma","forecast","2009-11-19"
"FME","R (>= 2.6)","2009-11-19"
"FME","deSolve","2009-11-19"
"FME","rootSolve","2009-11-19"
"FME","minpack.lm","2009-11-19"
"FME","MASS","2009-11-19"
"FME","coda","2009-11-19"
"fmri","tcltk","2009-11-19"
"fMultivar","R (>= 2.4.0)","2009-11-19"
"fMultivar","methods","2009-11-19"
"fMultivar","sn","2009-11-19"
"fMultivar","timeDate","2009-11-19"
"fMultivar","timeSeries","2009-11-19"
"fMultivar","fBasics","2009-11-19"
"fNonlinear","R (>= 2.4.0)","2009-11-19"
"fNonlinear","methods","2009-11-19"
"fNonlinear","timeDate","2009-11-19"
"fNonlinear","timeSeries","2009-11-19"
"fNonlinear","fBasics","2009-11-19"
"fNonlinear","fGarch","2009-11-19"
"foba","R (>= 2.0.0)","2009-11-19"
"fOptions","R (>= 2.4.0)","2009-11-19"
"fOptions","methods","2009-11-19"
"fOptions","timeDate","2009-11-19"
"fOptions","timeSeries","2009-11-19"
"fOptions","fBasics","2009-11-19"
"foreach","R (>= 2.5.0)","2009-11-19"
"foreach","iterators(>= 1.0.0)","2009-11-19"
"foreach","codetools","2009-11-19"
"foreach","utils","2009-11-19"
"forecast","R (>= 2.0.0)","2009-11-19"
"forecast","graphics","2009-11-19"
"forecast","stats","2009-11-19"
"forecast","tseries","2009-11-19"
"foreign","R (>= 2.6.0)","2009-11-19"
"foreign","stats","2009-11-19"
"forensic","R (>= 2.4.0)","2009-11-19"
"forensic","genetics","2009-11-19"
"forensic","combinat","2009-11-19"
"forensim","methods","2009-11-19"
"Formula","R (>= 2.0.0)","2009-11-19"
"Formula","stats","2009-11-19"
"fortunes","R (>= 2.1.0)","2009-11-19"
"forward","R (>= 2.8)","2009-11-19"
"forward","MASS","2009-11-19"
